movie,year,rating,runtime,genre,imdbscore,metascore,votes
The Machine,2013.0,R,91.0,"['Action', 'Drama', 'Sci-Fi']",6.1,52.0,29561.0
Instructions Not Included,2013.0,PG-13,122.0,"['Comedy', 'Drama']",7.5,55.0,28184.0
Venus in Fur,2013.0,Not Rated,96.0,['Drama'],7.2,69.0,17229.0
I'm in Love with a Church Girl,2013.0,PG,118.0,"['Crime', 'Drama', 'Romance']",4.4,23.0,1704.0
The Railway Man,2013.0,R,116.0,"['Biography', 'Drama', 'Romance']",7.1,59.0,36297.0
Devil's Knot,2013.0,Not Rated,114.0,"['Biography', 'Crime', 'Drama']",6.1,42.0,19663.0
Le passé,2013.0,PG-13,130.0,"['Drama', 'Mystery']",7.8,85.0,43367.0
CBGB,2013.0,R,102.0,"['Drama', 'Music']",6.6,30.0,8642.0
Tom à la ferme,2013.0,Not Rated,102.0,"['Drama', 'Mystery', 'Thriller']",7.0,67.0,15324.0
Curse of Chucky,2013.0,R,97.0,"['Horror', 'Thriller']",5.6,58.0,32523.0
Delivery Man,2013.0,PG-13,105.0,"['Comedy', 'Drama']",6.4,44.0,73396.0
Runner Runner,2013.0,R,88.0,"['Crime', 'Thriller']",5.6,36.0,59695.0
Austenland,2013.0,PG-13,97.0,"['Comedy', 'Romance']",6.3,42.0,18678.0
Sinsegye,2013.0,Not Rated,135.0,"['Action', 'Crime', 'Drama']",7.6,58.0,19274.0
Are You Here,2013.0,R,114.0,"['Comedy', 'Drama']",5.3,37.0,14728.0
Admission,2013.0,PG-13,107.0,"['Comedy', 'Drama', 'Romance']",5.7,48.0,32806.0
Man of Tai Chi,2013.0,R,105.0,"['Action', 'Drama']",6.1,52.0,34542.0
Bad Words,2013.0,R,89.0,"['Comedy', 'Drama']",6.6,57.0,45464.0
L'inconnu du lac,2013.0,Not Rated,100.0,"['Drama', 'Romance', 'Thriller']",6.9,82.0,12559.0
The Last Days on Mars,2013.0,R,98.0,"['Adventure', 'Horror', 'Sci-Fi']",5.5,46.0,34377.0
Journey to the West,2013.0,PG-13,110.0,"['Action', 'Adventure', 'Comedy']",6.8,68.0,11259.0
The Smurfs 2,2013.0,PG,105.0,"['Animation', 'Adventure', 'Comedy']",5.3,34.0,36424.0
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013.0,R,114.0,"['Adventure', 'Comedy']",7.1,58.0,37239.0
Parkland,2013.0,PG-13,93.0,"['Drama', 'History', 'Mystery']",6.3,51.0,14681.0
The Adventurer: The Curse of the Midas Box,2013.0,PG,100.0,"['Adventure', 'Family', 'Fantasy']",5.5,39.0,5686.0
Wolf Creek 2,2013.0,Not Rated,106.0,"['Action', 'Horror']",6.1,44.0,16942.0
Anna,2013.0,R,99.0,"['Drama', 'Mystery', 'Sci-Fi']",6.5,42.0,20861.0
Blood Ties,2013.0,R,127.0,"['Action', 'Crime', 'Drama']",6.5,45.0,18505.0
Breathe In,2013.0,R,98.0,"['Drama', 'Romance']",6.4,60.0,13769.0
Interstellar,2014.0,PG-13,169.0,"['Adventure', 'Drama', 'Sci-Fi']",8.6,74.0,1417617.0
Guardians of the Galaxy,2014.0,PG-13,121.0,"['Action', 'Adventure', 'Comedy']",8.0,76.0,1012976.0
John Wick,2014.0,R,101.0,"['Action', 'Crime', 'Thriller']",7.4,68.0,510013.0
Gone Girl,2014.0,R,149.0,"['Drama', 'Mystery', 'Thriller']",8.1,79.0,819240.0
The Grand Budapest Hotel,2014.0,R,99.0,"['Adventure', 'Comedy', 'Crime']",8.1,88.0,677214.0
Maleficent,2014.0,PG,97.0,"['Action', 'Adventure', 'Family']",7.0,56.0,332235.0
What We Do in the Shadows,2014.0,R,86.0,"['Comedy', 'Horror']",7.7,76.0,145486.0
Fury,2014.0,R,134.0,"['Action', 'Drama', 'War']",7.6,64.0,409175.0
Ex Machina,2014.0,R,108.0,"['Drama', 'Mystery', 'Sci-Fi']",7.7,78.0,454962.0
Whiplash,2014.0,R,106.0,"['Drama', 'Music']",8.5,88.0,676949.0
Kingsman: The Secret Service,2014.0,R,129.0,"['Action', 'Adventure', 'Comedy']",7.7,60.0,573155.0
Captain America: The Winter Soldier,2014.0,PG-13,136.0,"['Action', 'Adventure', 'Sci-Fi']",7.7,70.0,710610.0
Edge of Tomorrow,2014.0,PG-13,113.0,"['Action', 'Adventure', 'Sci-Fi']",7.9,71.0,578403.0
Blended,2014.0,PG-13,117.0,"['Comedy', 'Romance']",6.5,31.0,113591.0
The Equalizer,2014.0,R,132.0,"['Action', 'Crime', 'Thriller']",7.2,57.0,320365.0
Birdman or (The Unexpected Virtue of Ignorance),2014.0,R,119.0,"['Comedy', 'Drama']",7.7,87.0,558061.0
Divergent,2014.0,PG-13,139.0,"['Action', 'Adventure', 'Mystery']",6.7,48.0,414796.0
The Imitation Game,2014.0,PG-13,114.0,"['Biography', 'Drama', 'Thriller']",8.0,73.0,657967.0
Nightcrawler,2014.0,R,117.0,"['Crime', 'Drama', 'Thriller']",7.8,76.0,440098.0
Laggies,2014.0,R,99.0,"['Comedy', 'Drama', 'Romance']",6.4,63.0,40662.0
The Maze Runner,2014.0,PG-13,113.0,"['Action', 'Mystery', 'Sci-Fi']",6.8,57.0,404756.0
American Sniper,2014.0,R,133.0,"['Action', 'Biography', 'Drama']",7.3,72.0,423822.0
It Follows,2014.0,R,100.0,"['Horror', 'Mystery', 'Thriller']",6.8,83.0,199384.0
The Hobbit: The Battle of the Five Armies,2014.0,PG-13,144.0,"['Adventure', 'Fantasy']",7.4,59.0,459478.0
Tusk,2014.0,R,102.0,"['Comedy', 'Drama', 'Horror']",5.3,55.0,44383.0
Predestination,2014.0,R,97.0,"['Action', 'Adventure', 'Drama']",7.5,69.0,241189.0
Big Hero 6,2014.0,PG,102.0,"['Animation', 'Action', 'Adventure']",7.8,74.0,395750.0
Lucy,2014.0,R,89.0,"['Action', 'Sci-Fi', 'Thriller']",6.4,61.0,428072.0
Chef,2014.0,R,114.0,"['Adventure', 'Comedy', 'Drama']",7.3,68.0,187038.0
X-Men: Days of Future Past,2014.0,PG-13,132.0,"['Action', 'Adventure', 'Sci-Fi']",8.0,75.0,645087.0
Transformers: Age of Extinction,2014.0,PG-13,165.0,"['Action', 'Adventure', 'Sci-Fi']",5.6,32.0,292591.0
Unbroken,2014.0,PG-13,137.0,"['Biography', 'Drama', 'Sport']",7.2,59.0,140154.0
The Other Woman,2014.0,PG-13,109.0,"['Comedy', 'Romance']",6.0,39.0,127829.0
The Fault in Our Stars,2014.0,PG-13,126.0,"['Drama', 'Romance']",7.7,69.0,332441.0
Sin City: A Dame to Kill For,2014.0,R,102.0,"['Action', 'Crime', 'Thriller']",6.5,46.0,148385.0
The Judge,2014.0,R,141.0,"['Crime', 'Drama']",7.4,48.0,170977.0
Jack Ryan: Shadow Recruit,2014.0,PG-13,105.0,"['Action', 'Drama', 'Thriller']",6.2,57.0,119417.0
The Hunger Games: Mockingjay - Part 1,2014.0,PG-13,123.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,64.0,399530.0
The Theory of Everything,2014.0,PG-13,123.0,"['Biography', 'Drama', 'Romance']",7.7,72.0,385009.0
Into the Woods,2014.0,PG,125.0,"['Adventure', 'Comedy', 'Drama']",5.9,69.0,128546.0
The Expendables 3,2014.0,PG-13,126.0,"['Action', 'Adventure', 'Thriller']",6.1,35.0,164187.0
This Is Where I Leave You,2014.0,R,103.0,"['Comedy', 'Drama']",6.6,44.0,69303.0
The Amazing Spider-Man 2,2014.0,PG-13,142.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,53.0,405825.0
Foxcatcher,2014.0,R,134.0,"['Biography', 'Drama', 'Sport']",7.0,81.0,131026.0
Relatos salvajes,2014.0,R,122.0,"['Comedy', 'Drama', 'Thriller']",8.1,77.0,166308.0
Boyhood,2014.0,R,165.0,['Drama'],7.9,100.0,327801.0
300: Rise of an Empire,2014.0,R,102.0,"['Action', 'Drama']",6.2,48.0,274261.0
The Interview,2014.0,R,112.0,"['Action', 'Adventure', 'Comedy']",6.5,52.0,298404.0
Inherent Vice,2014.0,R,148.0,"['Comedy', 'Crime', 'Drama']",6.7,81.0,90719.0
"Love, Rosie",2014.0,R,102.0,"['Comedy', 'Romance']",7.2,44.0,115098.0
The Guest,2014.0,R,100.0,"['Action', 'Comedy', 'Crime']",6.7,76.0,85942.0
Godzilla,2014.0,PG-13,123.0,"['Action', 'Adventure', 'Sci-Fi']",6.4,62.0,367122.0
Noah,2014.0,PG-13,138.0,"['Action', 'Adventure', 'Drama']",5.8,68.0,237965.0
Non-Stop,2014.0,PG-13,106.0,"['Action', 'Mystery', 'Thriller']",6.9,56.0,244390.0
The Babadook,2014.0,Not Rated,94.0,"['Drama', 'Horror']",6.8,86.0,187244.0
A Most Wanted Man,2014.0,R,122.0,"['Crime', 'Drama', 'Thriller']",6.8,73.0,70484.0
Hercules,2014.0,PG-13,98.0,"['Action', 'Adventure', 'Fantasy']",6.0,47.0,142410.0
22 Jump Street,2014.0,R,112.0,"['Action', 'Comedy', 'Crime']",7.0,71.0,335689.0
RoboCop,2014.0,PG-13,117.0,"['Action', 'Crime', 'Sci-Fi']",6.1,52.0,212120.0
Teenage Mutant Ninja Turtles,2014.0,PG-13,101.0,"['Action', 'Adventure', 'Comedy']",5.8,31.0,197174.0
Exodus: Gods and Kings,2014.0,PG-13,150.0,"['Action', 'Drama', 'Fantasy']",6.0,52.0,156226.0
The Raid 2,2014.0,R,150.0,"['Action', 'Crime', 'Thriller']",8.0,71.0,110470.0
The Drop,2014.0,R,106.0,"['Crime', 'Drama', 'Thriller']",7.1,69.0,138463.0
Night at the Museum: Secret of the Tomb,2014.0,PG,98.0,"['Adventure', 'Comedy', 'Family']",6.2,47.0,101286.0
Wild,2014.0,R,115.0,"['Biography', 'Drama']",7.1,76.0,116029.0
Annie,2014.0,PG,118.0,"['Comedy', 'Drama', 'Family']",5.3,33.0,32943.0
Need for Speed,2014.0,PG-13,132.0,"['Action', 'Crime', 'Thriller']",6.4,39.0,159862.0
Goodnight Mommy,2014.0,R,99.0,"['Horror', 'Mystery', 'Thriller']",6.7,81.0,40690.0
Sex Tape,2014.0,R,94.0,"['Comedy', 'Romance']",5.1,36.0,104884.0
Deliver Us from Evil,2014.0,R,118.0,"['Horror', 'Mystery', 'Thriller']",6.2,40.0,68010.0
The Lego Movie,2014.0,PG,100.0,"['Animation', 'Action', 'Adventure']",7.7,83.0,316745.0
The Signal,2014.0,PG-13,97.0,"['Drama', 'Mystery', 'Sci-Fi']",6.1,54.0,60783.0
The Best of Me,2014.0,PG-13,118.0,"['Drama', 'Romance']",6.7,29.0,63621.0
Mommy,2014.0,R,139.0,['Drama'],8.1,74.0,47462.0
"As Above, So Below",2014.0,R,93.0,"['Horror', 'Mystery', 'Thriller']",6.2,38.0,72380.0
Dracula Untold,2014.0,PG-13,92.0,"['Action', 'Drama', 'Fantasy']",6.3,40.0,172430.0
Transcendence,2014.0,PG-13,119.0,"['Action', 'Drama', 'Sci-Fi']",6.3,42.0,211791.0
Annabelle,2014.0,R,99.0,"['Horror', 'Mystery', 'Thriller']",5.4,37.0,134744.0
The Giver,2014.0,PG-13,97.0,"['Drama', 'Romance', 'Sci-Fi']",6.5,47.0,109299.0
Before We Go,2014.0,PG-13,95.0,"['Comedy', 'Drama', 'Romance']",6.8,31.0,49373.0
Creep,2014.0,R,77.0,"['Horror', 'Thriller']",6.3,74.0,36789.0
Pompeii,2014.0,PG-13,105.0,"['Action', 'Adventure', 'Drama']",5.5,39.0,104172.0
Black or White,2014.0,PG-13,121.0,['Drama'],6.6,45.0,11324.0
Dawn of the Planet of the Apes,2014.0,PG-13,130.0,"['Action', 'Adventure', 'Drama']",7.6,79.0,403514.0
Neighbors,2014.0,R,97.0,['Comedy'],6.3,68.0,277917.0
Kis Uykusu,2014.0,Not Rated,196.0,['Drama'],8.2,88.0,42626.0
St. Vincent,2014.0,PG-13,102.0,"['Comedy', 'Drama']",7.2,64.0,93211.0
The Captive,2014.0,R,112.0,"['Crime', 'Drama', 'Mystery']",5.9,36.0,29238.0
A Million Ways to Die in the West,2014.0,R,116.0,"['Comedy', 'Western']",6.1,44.0,167097.0
Black Sea,2014.0,R,114.0,"['Adventure', 'Drama', 'Thriller']",6.4,62.0,33620.0
Son of a Gun,2014.0,R,108.0,"['Action', 'Crime', 'Drama']",6.5,49.0,25398.0
I Origins,2014.0,R,106.0,"['Drama', 'Romance', 'Sci-Fi']",7.4,57.0,111241.0
Pawn Sacrifice,2014.0,PG-13,115.0,"['Biography', 'Drama', 'Sport']",7.0,65.0,37933.0
Force Majeure,2014.0,R,120.0,"['Comedy', 'Drama']",7.3,87.0,46542.0
Taken 3,2014.0,PG-13,108.0,"['Action', 'Thriller']",6.0,26.0,173820.0
A Walk Among the Tombstones,2014.0,R,114.0,"['Action', 'Crime', 'Drama']",6.5,57.0,109691.0
The Voices,2014.0,R,103.0,"['Comedy', 'Crime', 'Horror']",6.4,58.0,51322.0
Pride,2014.0,R,119.0,"['Biography', 'Comedy', 'Drama']",7.8,79.0,49518.0
The November Man,2014.0,R,108.0,"['Action', 'Thriller']",6.3,38.0,61606.0
The Monuments Men,2014.0,PG-13,118.0,"['Comedy', 'Drama', 'History']",6.1,52.0,121666.0
The Rewrite,2014.0,Not Rated,107.0,"['Comedy', 'Romance']",6.2,51.0,17799.0
Before I Go to Sleep,2014.0,R,92.0,"['Drama', 'Horror', 'Mystery']",6.3,41.0,68851.0
The Hundred-Foot Journey,2014.0,PG,122.0,"['Comedy', 'Drama']",7.3,55.0,73912.0
Draft Day,2014.0,PG-13,110.0,"['Drama', 'Sport']",6.8,54.0,51621.0
A Most Violent Year,2014.0,R,125.0,"['Action', 'Crime', 'Drama']",7.0,79.0,64024.0
Vampire Academy,2014.0,PG-13,104.0,"['Action', 'Comedy', 'Drama']",5.5,31.0,50735.0
3 Days to Kill,2014.0,PG-13,117.0,"['Action', 'Drama', 'Thriller']",6.2,40.0,84984.0
Into the Storm,2014.0,PG-13,89.0,"['Action', 'Adventure', 'Drama']",5.8,44.0,63030.0
Left Behind,2014.0,PG-13,110.0,"['Action', 'Drama', 'Fantasy']",3.1,12.0,35782.0
Horrible Bosses 2,2014.0,R,108.0,"['Comedy', 'Crime']",6.3,40.0,153021.0
How to Train Your Dragon 2,2014.0,PG,102.0,"['Animation', 'Action', 'Adventure']",7.8,76.0,295092.0
While We're Young,2014.0,R,97.0,"['Comedy', 'Drama', 'Mystery']",6.3,77.0,44950.0
The Loft,2014.0,R,108.0,"['Mystery', 'Romance', 'Thriller']",6.3,24.0,50084.0
Paddington,2014.0,PG,95.0,"['Adventure', 'Comedy', 'Family']",7.2,77.0,93226.0
Seventh Son,2014.0,PG-13,102.0,"['Action', 'Adventure', 'Fantasy']",5.5,30.0,69175.0
Walk of Shame,2014.0,R,95.0,['Comedy'],6.0,25.0,49820.0
Let's Be Cops,2014.0,R,104.0,"['Action', 'Comedy', 'Crime']",6.4,30.0,125108.0
Suite Française,2014.0,Unrated,107.0,"['Drama', 'Romance', 'War']",7.0,63.0,22141.0
White God,2014.0,R,121.0,"['Drama', 'Fantasy', 'Horror']",6.9,80.0,14585.0
Dumb and Dumber To,2014.0,PG-13,109.0,['Comedy'],5.6,36.0,125063.0
The Homesman,2014.0,R,122.0,"['Drama', 'Western']",6.6,68.0,29447.0
Leviathan,2014.0,R,140.0,"['Crime', 'Drama']",7.6,92.0,47015.0
The Purge: Anarchy,2014.0,R,103.0,"['Action', 'Horror', 'Sci-Fi']",6.4,50.0,132915.0
Love & Mercy,2014.0,PG-13,121.0,"['Biography', 'Drama', 'Music']",7.4,80.0,34587.0
Cuban Fury,2014.0,R,98.0,"['Comedy', 'Romance', 'Sport']",6.2,52.0,17523.0
That Awkward Moment,2014.0,R,94.0,"['Comedy', 'Romance']",6.1,36.0,95630.0
Testament of Youth,2014.0,PG-13,129.0,"['Biography', 'Drama', 'History']",7.3,76.0,25486.0
Cake,2014.0,R,102.0,['Drama'],6.4,49.0,34482.0
Brick Mansions,2014.0,PG-13,90.0,"['Action', 'Crime', 'Thriller']",5.7,40.0,38912.0
Jersey Boys,2014.0,R,134.0,"['Biography', 'Drama', 'Music']",6.8,54.0,31935.0
If I Stay,2014.0,PG-13,107.0,"['Drama', 'Fantasy', 'Music']",6.7,46.0,112754.0
Selma,2014.0,PG-13,128.0,"['Biography', 'Drama', 'History']",7.5,81.0,81308.0
The Gambler,2014.0,R,111.0,"['Crime', 'Drama', 'Thriller']",6.0,55.0,63292.0
Maps to the Stars,2014.0,R,111.0,"['Comedy', 'Drama']",6.2,67.0,36745.0
Playing It Cool,2014.0,R,94.0,"['Comedy', 'Romance']",6.0,30.0,24766.0
A Good Marriage,2014.0,R,102.0,"['Crime', 'Drama', 'Thriller']",5.2,43.0,9574.0
Muppets Most Wanted,2014.0,PG,107.0,"['Adventure', 'Comedy', 'Crime']",6.4,61.0,30519.0
Big Eyes,2014.0,PG-13,106.0,"['Biography', 'Crime', 'Drama']",7.0,62.0,82365.0
The One I Love,2014.0,R,91.0,"['Comedy', 'Drama', 'Sci-Fi']",7.1,66.0,33432.0
'71,2014.0,R,99.0,"['Action', 'Crime', 'Drama']",7.2,83.0,48842.0
Winter's Tale,2014.0,PG-13,118.0,"['Drama', 'Fantasy', 'Mystery']",6.2,31.0,50955.0
Sabotage,2014.0,R,109.0,"['Action', 'Drama', 'Thriller']",5.7,41.0,57660.0
The Rover,2014.0,R,103.0,"['Action', 'Crime', 'Drama']",6.4,64.0,43137.0
Serena,2014.0,R,109.0,"['Drama', 'History', 'Romance']",5.4,36.0,26034.0
A Girl Walks Home Alone at Night,2014.0,Not Rated,101.0,"['Drama', 'Horror']",7.0,81.0,29259.0
Penguins of Madagascar,2014.0,PG,92.0,"['Animation', 'Adventure', 'Comedy']",6.7,53.0,76402.0
Unfriended,2014.0,R,83.0,"['Horror', 'Mystery', 'Thriller']",5.5,59.0,65742.0
Clown,2014.0,R,100.0,"['Drama', 'Fantasy', 'Horror']",5.7,42.0,21069.0
Veronica Mars,2014.0,PG-13,107.0,"['Crime', 'Drama', 'Mystery']",6.8,62.0,49357.0
13 Sins,2014.0,R,93.0,"['Horror', 'Thriller']",6.3,44.0,31797.0
Step Up All In,2014.0,PG-13,112.0,"['Drama', 'Music', 'Romance']",6.0,45.0,31674.0
Wish I Was Here,2014.0,R,106.0,"['Comedy', 'Drama']",6.7,43.0,35872.0
The Riot Club,2014.0,R,107.0,"['Drama', 'Thriller']",6.0,54.0,20874.0
The Water Diviner,2014.0,R,111.0,"['Drama', 'History', 'War']",7.0,50.0,69593.0
White Bird in a Blizzard,2014.0,R,91.0,"['Drama', 'Mystery', 'Thriller']",6.4,51.0,26352.0
"I, Frankenstein",2014.0,PG-13,92.0,"['Action', 'Fantasy', 'Sci-Fi']",5.1,30.0,77064.0
Two Night Stand,2014.0,R,86.0,"['Comedy', 'Romance']",6.4,45.0,63564.0
The Book of Life,2014.0,PG,95.0,"['Animation', 'Adventure', 'Comedy']",7.3,67.0,62533.0
Rio 2,2014.0,G,101.0,"['Animation', 'Adventure', 'Comedy']",6.3,49.0,76760.0
Addicted,2014.0,R,106.0,"['Drama', 'Thriller']",5.2,32.0,8549.0
Spring,2014.0,Not Rated,109.0,"['Horror', 'Romance', 'Sci-Fi']",6.7,70.0,22843.0
Endless Love,2014.0,PG-13,104.0,"['Drama', 'Romance']",6.3,30.0,39464.0
Still Alice,2014.0,PG-13,101.0,['Drama'],7.5,72.0,123053.0
She's Funny That Way,2014.0,R,93.0,"['Comedy', 'Drama']",6.1,45.0,23548.0
The Falling,2014.0,Not Rated,102.0,"['Drama', 'Mystery', 'Thriller']",5.4,71.0,5788.0
Song of the Sea,2014.0,PG,93.0,"['Animation', 'Adventure', 'Drama']",8.1,85.0,48205.0
"Men, Women & Children",2014.0,R,119.0,"['Comedy', 'Drama']",6.7,38.0,29476.0
The Quiet Ones,2014.0,PG-13,98.0,"['Horror', 'Mystery', 'Thriller']",5.1,41.0,18684.0
Stonehearst Asylum,2014.0,PG-13,112.0,"['Drama', 'Horror', 'Thriller']",6.8,52.0,49211.0
Moms' Night Out,2014.0,PG,98.0,['Comedy'],5.4,25.0,12920.0
When Marnie Was There,2014.0,PG,103.0,"['Animation', 'Drama', 'Family']",7.7,72.0,28806.0
Clouds of Sils Maria,2014.0,R,124.0,['Drama'],6.7,79.0,26531.0
Frank,2014.0,R,95.0,"['Comedy', 'Drama', 'Music']",7.0,75.0,73065.0
A Little Chaos,2014.0,R,112.0,"['Drama', 'Romance']",6.5,51.0,19676.0
The Salvation,2014.0,R,92.0,"['Drama', 'Western']",6.7,64.0,34855.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,PG,81.0,"['Comedy', 'Family']",6.2,54.0,39406.0
They Came Together,2014.0,R,83.0,"['Comedy', 'Romance']",5.5,60.0,20617.0
Big Game,2014.0,PG-13,110.0,"['Action', 'Adventure']",5.4,53.0,30182.0
God's Not Dead,2014.0,PG,113.0,['Drama'],4.7,16.0,39444.0
Kill the Messenger,2014.0,R,112.0,"['Biography', 'Crime', 'Drama']",6.9,60.0,43136.0
American Heist,2014.0,R,94.0,"['Action', 'Crime', 'Drama']",5.0,23.0,16051.0
Da Sweet Blood of Jesus,2014.0,Not Rated,123.0,"['Comedy', 'Romance', 'Thriller']",4.1,52.0,1360.0
The Inbetweeners 2,2014.0,Not Rated,96.0,"['Comedy', 'Family']",6.4,55.0,39833.0
The Skeleton Twins,2014.0,R,93.0,"['Comedy', 'Drama', 'Romance']",6.8,74.0,38836.0
Calvary,2014.0,R,102.0,"['Comedy', 'Drama']",7.4,77.0,54460.0
Behaving Badly,2014.0,R,97.0,"['Biography', 'Comedy']",4.5,18.0,10044.0
Beyond the Lights,2014.0,PG-13,116.0,"['Drama', 'Music', 'Romance']",6.9,73.0,14778.0
Mr. Peabody & Sherman,2014.0,PG,92.0,"['Animation', 'Adventure', 'Comedy']",6.8,59.0,60139.0
Lost River,2014.0,R,95.0,"['Drama', 'Fantasy', 'Mystery']",5.8,42.0,16556.0
Ride Along,2014.0,PG-13,99.0,"['Action', 'Comedy', 'Crime']",6.2,41.0,99250.0
The Legend of Hercules,2014.0,PG-13,99.0,"['Action', 'Adventure', 'Fantasy']",4.2,22.0,51668.0
Think Like a Man Too,2014.0,PG-13,106.0,"['Comedy', 'Romance']",5.8,38.0,19345.0
99 Homes,2014.0,R,112.0,['Drama'],7.1,76.0,28861.0
La belle et la bête,2014.0,PG-13,112.0,"['Drama', 'Family', 'Fantasy']",6.4,39.0,19058.0
Ouija,2014.0,PG-13,89.0,"['Horror', 'Mystery', 'Thriller']",4.5,38.0,46304.0
Automata,2014.0,R,109.0,"['Action', 'Drama', 'Sci-Fi']",6.1,37.0,52953.0
Magic in the Moonlight,2014.0,PG-13,97.0,"['Comedy', 'Drama', 'Romance']",6.5,54.0,62217.0
Time Lapse,2014.0,Not Rated,104.0,"['Horror', 'Sci-Fi', 'Thriller']",6.5,50.0,39781.0
Good Kill,2014.0,R,102.0,"['Drama', 'Thriller', 'War']",6.4,63.0,22033.0
Dark Was the Night,2014.0,Not Rated,90.0,"['Drama', 'Horror', 'Thriller']",5.6,40.0,8328.0
The Cobbler,2014.0,PG-13,99.0,"['Comedy', 'Drama', 'Fantasy']",5.8,23.0,50520.0
Get on Up,2014.0,PG-13,139.0,"['Biography', 'Drama', 'Music']",6.9,71.0,19935.0
Wolves,2014.0,R,91.0,"['Action', 'Fantasy', 'Horror']",5.3,37.0,7840.0
The Trip to Italy,2014.0,Not Rated,108.0,"['Comedy', 'Drama']",6.6,75.0,14378.0
5 to 7,2014.0,R,95.0,"['Comedy', 'Drama', 'Romance']",7.1,52.0,17978.0
What We Did on Our Holiday,2014.0,PG-13,95.0,"['Comedy', 'Drama']",6.9,54.0,18805.0
Im Labyrinth des Schweigens,2014.0,R,124.0,"['Drama', 'History']",7.3,62.0,11462.0
Outcast,2014.0,Not Rated,99.0,"['Action', 'Adventure', 'Drama']",4.6,33.0,12096.0
Million Dollar Arm,2014.0,PG,124.0,"['Biography', 'Drama', 'Sport']",7.0,56.0,42433.0
The Wonders,2014.0,Not Rated,110.0,['Drama'],6.6,76.0,4568.0
Hector and the Search for Happiness,2014.0,R,114.0,"['Adventure', 'Comedy', 'Drama']",7.0,29.0,43959.0
Heaven Knows What,2014.0,R,97.0,['Drama'],6.8,75.0,5928.0
About Last Night,2014.0,R,100.0,"['Comedy', 'Romance']",6.1,62.0,22050.0
The Duke of Burgundy,2014.0,Not Rated,104.0,"['Drama', 'Mystery', 'Romance']",6.5,87.0,11370.0
The Boxtrolls,2014.0,PG,96.0,"['Animation', 'Adventure', 'Comedy']",6.8,61.0,52987.0
Backcountry,2014.0,R,92.0,"['Drama', 'Horror', 'Thriller']",6.0,62.0,17715.0
"Two Days, One Night",2014.0,PG-13,95.0,['Drama'],7.3,89.0,43513.0
Young Ones,2014.0,R,100.0,"['Action', 'Drama', 'Romance']",5.9,47.0,9026.0
Cut Bank,2014.0,R,93.0,"['Crime', 'Drama', 'Thriller']",6.0,44.0,10550.0
Zombeavers,2014.0,R,77.0,"['Comedy', 'Horror']",4.8,44.0,15797.0
In Order of Disappearance,2014.0,R,116.0,"['Action', 'Crime', 'Drama']",7.2,74.0,23662.0
Department Q: The Absent One,2014.0,Not Rated,119.0,"['Crime', 'Mystery', 'Thriller']",7.1,61.0,18524.0
Cooties,2014.0,R,88.0,"['Action', 'Comedy', 'Horror']",5.7,49.0,22118.0
Some Kind of Beautiful,2014.0,R,99.0,"['Comedy', 'Romance']",5.7,11.0,13121.0
Camp X-Ray,2014.0,R,117.0,"['Drama', 'War']",6.9,54.0,38404.0
No Good Deed,2014.0,PG-13,84.0,"['Action', 'Crime', 'Drama']",5.6,26.0,17381.0
Suburban Gothic,2014.0,R,90.0,"['Comedy', 'Horror']",5.5,49.0,3532.0
Starry Eyes,2014.0,Not Rated,98.0,"['Drama', 'Fantasy', 'Horror']",6.0,49.0,17394.0
A Brilliant Young Mind,2014.0,PG-13,111.0,"['Drama', 'Romance']",7.1,65.0,26427.0
Rob the Mob,2014.0,R,104.0,"['Crime', 'Drama']",6.3,63.0,10507.0
[REC] 4: Apocalypse,2014.0,R,95.0,"['Action', 'Adventure', 'Horror']",5.3,53.0,15497.0
Mad Max: Fury Road,2015.0,R,120.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,90.0,841092.0
Love,2015.0,TV-MA,135.0,"['Drama', 'Romance']",6.1,51.0,42884.0
Jurassic World,2015.0,PG-13,124.0,"['Action', 'Adventure', 'Sci-Fi']",7.0,59.0,563791.0
Avengers: Age of Ultron,2015.0,PG-13,141.0,"['Action', 'Adventure', 'Sci-Fi']",7.3,66.0,713510.0
The Revenant,2015.0,R,156.0,"['Action', 'Adventure', 'Biography']",8.0,76.0,674347.0
The Martian,2015.0,PG-13,144.0,"['Adventure', 'Drama', 'Sci-Fi']",8.0,80.0,730110.0
Fifty Shades of Grey,2015.0,R,125.0,"['Drama', 'Romance', 'Thriller']",4.1,46.0,290472.0
Star Wars: Episode VII - The Force Awakens,2015.0,PG-13,138.0,"['Action', 'Adventure', 'Sci-Fi']",7.9,80.0,838047.0
The Hateful Eight,2015.0,R,168.0,"['Crime', 'Drama', 'Mystery']",7.8,68.0,489454.0
Room,2015.0,R,118.0,"['Drama', 'Thriller']",8.1,86.0,348961.0
Sicario,2015.0,R,121.0,"['Action', 'Crime', 'Drama']",7.6,82.0,354249.0
The VVitch: A New-England Folktale,2015.0,R,92.0,"['Drama', 'Horror', 'Mystery']",6.9,83.0,183285.0
Furious 7,2015.0,PG-13,137.0,"['Action', 'Adventure', 'Crime']",7.2,67.0,350013.0
